Jour;Datation;Date_Format_1;Demiheure;Flux;Poids;Commande
Mardi;05/09/2023;20230905;18:00:00;Help Desk;3%;0,612497934
Mardi;05/09/2023;20230905;18:30:00;Help Desk;2%;0,319887585
Mardi;05/09/2023;20230905;19:00:00;Help Desk;1%;0,154571003
Mardi;05/09/2023;20230905;19:30:00;Help Desk;0%;0,056207638
Mardi;05/09/2023;20230905;20:00:00;Help Desk;0%;0,020664573
Mardi;05/09/2023;20230905;20:30:00;Help Desk;0%;0,006612663
Mardi;05/09/2023;20230905;21:00:00;Help Desk;0%;0
Mardi;05/09/2023;20230905;21:30:00;Help Desk;0%;0
Mercredi;06/09/2023;20230906;08:00:00;HLB;0%;0,305870656
Mercredi;06/09/2023;20230906;08:30:00;HLB;0%;0,96859041
Mercredi;06/09/2023;20230906;09:00:00;HLB;1%;5,471686175
Mercredi;06/09/2023;20230906;09:30:00;HLB;5%;20,06851358
Mercredi;06/09/2023;20230906;10:00:00;HLB;8%;30,34916618
Mercredi;06/09/2023;20230906;10:30:00;HLB;8%;28,66687757
Mercredi;06/09/2023;20230906;11:00:00;HLB;7%;25,88005604
Mercredi;06/09/2023;20230906;11:30:00;HLB;6%;23,77294708
Mercredi;06/09/2023;20230906;12:00:00;HLB;4%;14,20599268
Mercredi;06/09/2023;20230906;12:30:00;HLB;2%;8,938220274
Mercredi;06/09/2023;20230906;13:00:00;HLB;2%;7,816694536
Mercredi;06/09/2023;20230906;13:30:00;HLB;3%;10,75645139
Mercredi;06/09/2023;20230906;14:00:00;HLB;6%;24,04483211
Mercredi;06/09/2023;20230906;14:30:00;HLB;7%;25,96502011
Mercredi;06/09/2023;20230906;15:00:00;HLB;6%;23,36511954
Mercredi;06/09/2023;20230906;15:30:00;HLB;6%;23,84091834
Mercredi;06/09/2023;20230906;16:00:00;HLB;6%;23,56903331
Mercredi;06/09/2023;20230906;16:30:00;HLB;6%;20,91815429
Mercredi;06/09/2023;20230906;17:00:00;HLB;5%;17,12875672
Mercredi;06/09/2023;20230906;17:30:00;HLB;4%;16,07520224
Mercredi;06/09/2023;20230906;18:00:00;HLB;3%;11,91196276
Mercredi;06/09/2023;20230906;18:30:00;HLB;2%;7,527816695
Mercredi;06/09/2023;20230906;19:00:00;HLB;1%;2,990735301
Mercredi;06/09/2023;20230906;19:30:00;HLB;0%;1,138518552
Mercredi;06/09/2023;20230906;20:00:00;HLB;0%;0,203913771
Mercredi;06/09/2023;20230906;20:30:00;HLB;0%;0,101956885
Mercredi;06/09/2023;20230906;21:00:00;HLB;0%;0,016992814
Mercredi;06/09/2023;20230906;21:30:00;HLB;0%;0
Mercredi;06/09/2023;20230906;08:00:00;Help Desk;0%;0,016269716
Mercredi;06/09/2023;20230906;08:30:00;Help Desk;0%;0,051520766
Mercredi;06/09/2023;20230906;09:00:00;Help Desk;1%;0,291047137
Mercredi;06/09/2023;20230906;09:30:00;Help Desk;5%;1,067474127
Mercredi;06/09/2023;20230906;10:00:00;Help Desk;8%;1,61431735
Mercredi;06/09/2023;20230906;10:30:00;Help Desk;8%;1,524833913
Mercredi;06/09/2023;20230906;11:00:00;Help Desk;7%;1,376598726
Mercredi;06/09/2023;20230906;11:30:00;Help Desk;6%;1,264518462
Mercredi;06/09/2023;20230906;12:00:00;Help Desk;4%;0,755637908
Mercredi;06/09/2023;20230906;12:30:00;Help Desk;2%;0,475437249
Mercredi;06/09/2023;20230906;13:00:00;Help Desk;2%;0,415781624
Mercredi;06/09/2023;20230906;13:30:00;Help Desk;3%;0,57215167
Mercredi;06/09/2023;20230906;14:00:00;Help Desk;6%;1,278980431
Mercredi;06/09/2023;20230906;14:30:00;Help Desk;7%;1,381118091
Mercredi;06/09/2023;20230906;15:00:00;Help Desk;6%;1,242825507
Mercredi;06/09/2023;20230906;15:30:00;Help Desk;6%;1,268133954
Mercredi;06/09/2023;20230906;16:00:00;Help Desk;6%;1,253671984
Mercredi;06/09/2023;20230906;16:30:00;Help Desk;6%;1,112667781
Mercredi;06/09/2023;20230906;17:00:00;Help Desk;5%;0,911104081
Mercredi;06/09/2023;20230906;17:30:00;Help Desk;4%;0,855063949
Mercredi;06/09/2023;20230906;18:00:00;Help Desk;3%;0,63361504
Mercredi;06/09/2023;20230906;18:30:00;Help Desk;2%;0,400415782
Mercredi;06/09/2023;20230906;19:00:00;Help Desk;1%;0,159081665
Mercredi;06/09/2023;20230906;19:30:00;Help Desk;0%;0,060559497
Mercredi;06/09/2023;20230906;20:00:00;Help Desk;0%;0,010846477
Mercredi;06/09/2023;20230906;20:30:00;Help Desk;0%;0,005423239
Mercredi;06/09/2023;20230906;21:00:00;Help Desk;0%;0,000903873
Mercredi;06/09/2023;20230906;21:30:00;Help Desk;0%;0
Jeudi;07/09/2023;20230907;08:00:00;HLB;0%;0,435207142
Jeudi;07/09/2023;20230907;08:30:00;HLB;0%;0,736504394
Jeudi;07/09/2023;20230907;09:00:00;HLB;1%;4,988143395
Jeudi;07/09/2023;20230907;09:30:00;HLB;5%;19,19933045
Jeudi;07/09/2023;20230907;10:00:00;HLB;8%;29,12540103
Jeudi;07/09/2023;20230907;10:30:00;HLB;7%;26,34677082
Jeudi;07/09/2023;20230907;11:00:00;HLB;7%;25,10810434
Jeudi;07/09/2023;20230907;11:30:00;HLB;6%;22,51360022
Jeudi;07/09/2023;20230907;12:00:00;HLB;4%;12,83861068
Jeudi;07/09/2023;20230907;12:30:00;HLB;2%;8,854791463
Jeudi;07/09/2023;20230907;13:00:00;HLB;2%;8,369368113
Jeudi;07/09/2023;20230907;13:30:00;HLB;3%;11,01408844
Jeudi;07/09/2023;20230907;14:00:00;HLB;7%;24,02008648
Jeudi;07/09/2023;20230907;14:30:00;HLB;7%;23,46770819
Jeudi;07/09/2023;20230907;15:00:00;HLB;7%;23,78574418
Jeudi;07/09/2023;20230907;15:30:00;HLB;6%;22,56381643
Jeudi;07/09/2023;20230907;16:00:00;HLB;6%;21,27493374
Jeudi;07/09/2023;20230907;16:30:00;HLB;6%;20,35430325
Jeudi;07/09/2023;20230907;17:00:00;HLB;5%;17,81001534
Jeudi;07/09/2023;20230907;17:30:00;HLB;4%;14,66313293
Jeudi;07/09/2023;20230907;18:00:00;HLB;3%;11,39907937
Jeudi;07/09/2023;20230907;18:30:00;HLB;2%;6,5615846
Jeudi;07/09/2023;20230907;19:00:00;HLB;1%;2,879062631
Jeudi;07/09/2023;20230907;19:30:00;HLB;0%;1,305621426
Jeudi;07/09/2023;20230907;20:00:00;HLB;0%;0,368252197
Jeudi;07/09/2023;20230907;20:30:00;HLB;0%;0,016738736
Jeudi;07/09/2023;20230907;21:00:00;HLB;0%;0
Jeudi;07/09/2023;20230907;21:30:00;HLB;0%;0
Jeudi;07/09/2023;20230907;08:00:00;Help Desk;0%;0,022969266
Jeudi;07/09/2023;20230907;08:30:00;Help Desk;0%;0,038871065
Jeudi;07/09/2023;20230907;09:00:00;Help Desk;1%;0,263263124
Jeudi;07/09/2023;20230907;09:30:00;Help Desk;5%;1,013297996
Jeudi;07/09/2023;20230907;10:00:00;Help Desk;8%;1,537173943
Jeudi;07/09/2023;20230907;10:30:00;Help Desk;7%;1,390524015
Jeudi;07/09/2023;20230907;11:00:00;Help Desk;7%;1,325149951
Jeudi;07/09/2023;20230907;11:30:00;Help Desk;6%;1,18821779
Jeudi;07/09/2023;20230907;12:00:00;Help Desk;4%;0,677593342
Jeudi;07/09/2023;20230907;12:30:00;Help Desk;2%;0,467336216
Jeudi;07/09/2023;20230907;13:00:00;Help Desk;2%;0,44171665
Jeudi;07/09/2023;20230907;13:30:00;Help Desk;3%;0,581299112
Jeudi;07/09/2023;20230907;14:00:00;Help Desk;7%;1,267726787
Jeudi;07/09/2023;20230907;14:30:00;Help Desk;7%;1,238573488
Jeudi;07/09/2023;20230907;15:00:00;Help Desk;7%;1,25535872
Jeudi;07/09/2023;20230907;15:30:00;Help Desk;6%;1,190868089
Jeudi;07/09/2023;20230907;16:00:00;Help Desk;6%;1,122843725
Jeudi;07/09/2023;20230907;16:30:00;Help Desk;6%;1,074254894
Jeudi;07/09/2023;20230907;17:00:00;Help Desk;5%;0,939973032
Jeudi;07/09/2023;20230907;17:30:00;Help Desk;4%;0,773887571
Jeudi;07/09/2023;20230907;18:00:00;Help Desk;3%;0,601618078
Jeudi;07/09/2023;20230907;18:30:00;Help Desk;2%;0,346305854
Jeudi;07/09/2023;20230907;19:00:00;Help Desk;1%;0,151950528
Jeudi;07/09/2023;20230907;19:30:00;Help Desk;0%;0,068907797
Jeudi;07/09/2023;20230907;20:00:00;Help Desk;0%;0,019435533
Jeudi;07/09/2023;20230907;20:30:00;Help Desk;0%;0,000883433
Jeudi;07/09/2023;20230907;21:00:00;Help Desk;0%;0
Jeudi;07/09/2023;20230907;21:30:00;Help Desk;0%;0
Vendredi;08/09/2023;20230908;08:00:00;HLB;0%;0,357424085
Vendredi;08/09/2023;20230908;08:30:00;HLB;0%;0,94229986
Vendredi;08/09/2023;20230908;09:00:00;HLB;1%;4,890211341
Vendredi;08/09/2023;20230908;09:30:00;HLB;5%;18,66728515
Vendredi;08/09/2023;20230908;10:00:00;HLB;9%;30,91718333
Vendredi;08/09/2023;20230908;10:30:00;HLB;7%;26,14069783
Vendredi;08/09/2023;20230908;11:00:00;HLB;7%;25,31212382
Vendredi;08/09/2023;20230908;11:30:00;HLB;6%;22,48522424
Vendredi;08/09/2023;20230908;12:00:00;HLB;4%;13,61460832
Vendredi;08/09/2023;20230908;12:30:00;HLB;2%;8,074535005
Vendredi;08/09/2023;20230908;13:00:00;HLB;2%;8,318233244
Vendredi;08/09/2023;20230908;13:30:00;HLB;3%;9,942888175
Vendredi;08/09/2023;20230908;14:00:00;HLB;7%;25,65330135
Vendredi;08/09/2023;20230908;14:30:00;HLB;7%;23,37878445
Vendredi;08/09/2023;20230908;15:00:00;HLB;6%;23,24881206
Vendredi;08/09/2023;20230908;15:30:00;HLB;6%;21,1530072
Vendredi;08/09/2023;20230908;16:00:00;HLB;6%;21,20174684
Vendredi;08/09/2023;20230908;16:30:00;HLB;5%;18,95972304
Vendredi;08/09/2023;20230908;17:00:00;HLB;5%;17,85495769
Vendredi;08/09/2023;20230908;17:30:00;HLB;4%;15,46671494
Vendredi;08/09/2023;20230908;18:00:00;HLB;3%;11,29135177
Vendredi;08/09/2023;20230908;18:30:00;HLB;2%;6,612345567
Vendredi;08/09/2023;20230908;19:00:00;HLB;1%;2,973118523
Vendredi;08/09/2023;20230908;19:30:00;HLB;0%;1,250984297
Vendredi;08/09/2023;20230908;20:00:00;HLB;0%;0,097479296
Vendredi;08/09/2023;20230908;20:30:00;HLB;0%;0,194958592
Vendredi;08/09/2023;20230908;21:00:00;HLB;0%;0
Vendredi;08/09/2023;20230908;21:30:00;HLB;0%;0
Vendredi;08/09/2023;20230908;08:00:00;Help Desk;0%;0,018916595
Vendredi;08/09/2023;20230908;08:30:00;Help Desk;0%;0,049871023
Vendredi;08/09/2023;20230908;09:00:00;Help Desk;1%;0,258813414
Vendredi;08/09/2023;20230908;09:30:00;Help Desk;5%;0,987962167
Vendredi;08/09/2023;20230908;10:00:00;Help Desk;9%;1,636285469
Vendredi;08/09/2023;20230908;10:30:00;Help Desk;7%;1,383490972
Vendredi;08/09/2023;20230908;11:00:00;Help Desk;7%;1,339638865
Vendredi;08/09/2023;20230908;11:30:00;Help Desk;6%;1,190025795
Vendredi;08/09/2023;20230908;12:00:00;Help Desk;4%;0,720550301
Vendredi;08/09/2023;20230908;12:30:00;Help Desk;2%;0,427343078
Vendredi;08/09/2023;20230908;13:00:00;Help Desk;2%;0,440240757
Vendredi;08/09/2023;20230908;13:30:00;Help Desk;3%;0,526225279
Vendredi;08/09/2023;20230908;14:00:00;Help Desk;7%;1,357695615
Vendredi;08/09/2023;20230908;14:30:00;Help Desk;7%;1,237317283
Vendredi;08/09/2023;20230908;15:00:00;Help Desk;6%;1,230438521
Vendredi;08/09/2023;20230908;15:30:00;Help Desk;6%;1,119518487
Vendredi;08/09/2023;20230908;16:00:00;Help Desk;6%;1,122098022
Vendredi;08/09/2023;20230908;16:30:00;Help Desk;5%;1,003439381
Vendredi;08/09/2023;20230908;17:00:00;Help Desk;5%;0,944969905
Vendredi;08/09/2023;20230908;17:30:00;Help Desk;4%;0,818572657
Vendredi;08/09/2023;20230908;18:00:00;Help Desk;3%;0,597592433
Vendredi;08/09/2023;20230908;18:30:00;Help Desk;2%;0,349957008
Vendredi;08/09/2023;20230908;19:00:00;Help Desk;1%;0,157351677
Vendredi;08/09/2023;20230908;19:30:00;Help Desk;0%;0,066208083
Vendredi;08/09/2023;20230908;20:00:00;Help Desk;0%;0,005159071
Vendredi;08/09/2023;20230908;20:30:00;Help Desk;0%;0,010318143
Vendredi;08/09/2023;20230908;21:00:00;Help Desk;0%;0
Vendredi;08/09/2023;20230908;21:30:00;Help Desk;0%;0
Samedi;09/09/2023;20230909;08:00:00;HLB;0%;0,172837428
Samedi;09/09/2023;20230909;08:30:00;HLB;0%;0,33237967
Samedi;09/09/2023;20230909;09:00:00;HLB;1%;3,350387075
Samedi;09/09/2023;20230909;09:30:00;HLB;6%;13,97324133
Samedi;09/09/2023;20230909;10:00:00;HLB;9%;20,48788287
Samedi;09/09/2023;20230909;10:30:00;HLB;8%;18,06815887
Samedi;09/09/2023;20230909;11:00:00;HLB;8%;18,58667115
Samedi;09/09/2023;20230909;11:30:00;HLB;7%;16,03399529
Samedi;09/09/2023;20230909;12:00:00;HLB;4%;10,17081791
Samedi;09/09/2023;20230909;12:30:00;HLB;3%;6,222147425
Samedi;09/09/2023;20230909;13:00:00;HLB;2%;5,544092898
Samedi;09/09/2023;20230909;13:30:00;HLB;3%;7,857455402
Samedi;09/09/2023;20230909;14:00:00;HLB;6%;14,26573544
Samedi;09/09/2023;20230909;14:30:00;HLB;6%;13,72063278
Samedi;09/09/2023;20230909;15:00:00;HLB;6%;14,43857287
Samedi;09/09/2023;20230909;15:30:00;HLB;6%;13,92006059
Samedi;09/09/2023;20230909;16:00:00;HLB;6%;13,93335577
Samedi;09/09/2023;20230909;16:30:00;HLB;5%;12,37781892
Samedi;09/09/2023;20230909;17:00:00;HLB;5%;10,7823965
Samedi;09/09/2023;20230909;17:30:00;HLB;4%;8,934365533
Samedi;09/09/2023;20230909;18:00:00;HLB;3%;6,607707842
Samedi;09/09/2023;20230909;18:30:00;HLB;2%;4,374116459
Samedi;09/09/2023;20230909;19:00:00;HLB;1%;1,9145069
Samedi;09/09/2023;20230909;19:30:00;HLB;0%;0,784416022
Samedi;09/09/2023;20230909;20:00:00;HLB;0%;0,093066308
Samedi;09/09/2023;20230909;20:30:00;HLB;0%;0,053180747
Samedi;09/09/2023;20230909;21:00:00;HLB;0%;0
Samedi;09/09/2023;20230909;21:30:00;HLB;0%;0
Samedi;09/09/2023;20230909;08:00:00;Help Desk;0%;0,009480534
Samedi;09/09/2023;20230909;08:30:00;Help Desk;0%;0,018231796
Samedi;09/09/2023;20230909;09:00:00;Help Desk;1%;0,183776506
Samedi;09/09/2023;20230909;09:30:00;Help Desk;6%;0,766464714
Samedi;09/09/2023;20230909;10:00:00;Help Desk;9%;1,123807921
Samedi;09/09/2023;20230909;10:30:00;Help Desk;8%;0,991080444
Samedi;09/09/2023;20230909;11:00:00;Help Desk;8%;1,019522046
Samedi;09/09/2023;20230909;11:30:00;Help Desk;7%;0,879501851
Samedi;09/09/2023;20230909;12:00:00;Help Desk;4%;0,557892965
Samedi;09/09/2023;20230909;12:30:00;Help Desk;3%;0,341299226
Samedi;09/09/2023;20230909;13:00:00;Help Desk;2%;0,304106361
Samedi;09/09/2023;20230909;13:30:00;Help Desk;3%;0,430999663
Samedi;09/09/2023;20230909;14:00:00;Help Desk;6%;0,782508695
Samedi;09/09/2023;20230909;14:30:00;Help Desk;6%;0,752608549
Samedi;09/09/2023;20230909;15:00:00;Help Desk;6%;0,791989229
Samedi;09/09/2023;20230909;15:30:00;Help Desk;6%;0,763547627
Samedi;09/09/2023;20230909;16:00:00;Help Desk;6%;0,764276899
Samedi;09/09/2023;20230909;16:30:00;Help Desk;5%;0,678952092
Samedi;09/09/2023;20230909;17:00:00;Help Desk;5%;0,59143947
Samedi;09/09/2023;20230909;17:30:00;Help Desk;4%;0,490070683
Samedi;09/09/2023;20230909;18:00:00;Help Desk;3%;0,36244811
Samedi;09/09/2023;20230909;18:30:00;Help Desk;2%;0,239930439
Samedi;09/09/2023;20230909;19:00:00;Help Desk;1%;0,105015146
Samedi;09/09/2023;20230909;19:30:00;Help Desk;0%;0,043027039
Samedi;09/09/2023;20230909;20:00:00;Help Desk;0%;0,005104903
Samedi;09/09/2023;20230909;20:30:00;Help Desk;0%;0,002917087
Samedi;09/09/2023;20230909;21:00:00;Help Desk;0%;0
Samedi;09/09/2023;20230909;21:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;08:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;08:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;09:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;09:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;10:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;10:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;11:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;11:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;12:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;12:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;13:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;13:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;14:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;14:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;15:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;15:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;16:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;16:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;17:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;17:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;18:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;18:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;19:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;19:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;20:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;20:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;21:00:00;HLB;0%;0
Dimanche;10/09/2023;20230910;21:30:00;HLB;0%;0
Dimanche;10/09/2023;20230910;08:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;08:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;09:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;09:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;10:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;10:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;11:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;11:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;12:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;12:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;13:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;13:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;14:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;14:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;15:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;15:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;16:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;16:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;17:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;17:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;18:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;18:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;19:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;19:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;20:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;20:30:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;21:00:00;Help Desk;0%;0
Dimanche;10/09/2023;20230910;21:30:00;Help Desk;0%;0
Lundi;11/09/2023;20230911;08:00:00;HLB;0%;0,471810559
Lundi;11/09/2023;20230911;08:30:00;HLB;0%;0,763883761
Lundi;11/09/2023;20230911;09:00:00;HLB;1%;5,908865566
Lundi;11/09/2023;20230911;09:30:00;HLB;6%;23,65792943
Lundi;11/09/2023;20230911;10:00:00;HLB;7%;28,91524709
Lundi;11/09/2023;20230911;10:30:00;HLB;7%;27,79188861
Lundi;11/09/2023;20230911;11:00:00;HLB;7%;28,84784558
Lundi;11/09/2023;20230911;11:30:00;HLB;6%;25,61257318
Lundi;11/09/2023;20230911;12:00:00;HLB;4%;15,97415748
Lundi;11/09/2023;20230911;12:30:00;HLB;2%;9,975423237
Lundi;11/09/2023;20230911;13:00:00;HLB;3%;11,09878171
Lundi;11/09/2023;20230911;13:30:00;HLB;3%;14,55872581
Lundi;11/09/2023;20230911;14:00:00;HLB;7%;27,79188861
Lundi;11/09/2023;20230911;14:30:00;HLB;7%;29,58926217
Lundi;11/09/2023;20230911;15:00:00;HLB;7%;29,63419651
Lundi;11/09/2023;20230911;15:30:00;HLB;7%;28,06149465
Lundi;11/09/2023;20230911;16:00:00;HLB;6%;25,65750752
Lundi;11/09/2023;20230911;16:30:00;HLB;5%;23,0962502
Lundi;11/09/2023;20230911;17:00:00;HLB;5%;20,01824798
Lundi;11/09/2023;20230911;17:30:00;HLB;4%;18,5354148
Lundi;11/09/2023;20230911;18:00:00;HLB;3%;14,71599599
Lundi;11/09/2023;20230911;18:30:00;HLB;2%;9,234006645
Lundi;11/09/2023;20230911;19:00:00;HLB;1%;4,133959179
Lundi;11/09/2023;20230911;19:30:00;HLB;0%;1,595169031
Lundi;11/09/2023;20230911;20:00:00;HLB;0%;0,247138864
Lundi;11/09/2023;20230911;20:30:00;HLB;0%;0,112335847
Lundi;11/09/2023;20230911;21:00:00;HLB;0%;0
Lundi;11/09/2023;20230911;21:30:00;HLB;0%;0
Lundi;11/09/2023;20230911;08:00:00;Help Desk;0%;0,02547334
Lundi;11/09/2023;20230911;08:30:00;Help Desk;0%;0,04124255
Lundi;11/09/2023;20230911;09:00:00;Help Desk;1%;0,319023258
Lundi;11/09/2023;20230911;09:30:00;Help Desk;6%;1,277306049
Lundi;11/09/2023;20230911;10:00:00;Help Desk;7%;1,561151838
Lundi;11/09/2023;20230911;10:30:00;Help Desk;7%;1,500501028
Lundi;11/09/2023;20230911;11:00:00;Help Desk;7%;1,557512789
Lundi;11/09/2023;20230911;11:30:00;Help Desk;6%;1,382838458
Lundi;11/09/2023;20230911;12:00:00;Help Desk;4%;0,862454512
Lundi;11/09/2023;20230911;12:30:00;Help Desk;2%;0,538579189
Lundi;11/09/2023;20230911;13:00:00;Help Desk;3%;0,599229998
Lundi;11/09/2023;20230911;13:30:00;Help Desk;3%;0,786034492
Lundi;11/09/2023;20230911;14:00:00;Help Desk;7%;1,500501028
Lundi;11/09/2023;20230911;14:30:00;Help Desk;7%;1,597542324
Lundi;11/09/2023;20230911;15:00:00;Help Desk;7%;1,599968356
Lundi;11/09/2023;20230911;15:30:00;Help Desk;7%;1,515057223
Lundi;11/09/2023;20230911;16:00:00;Help Desk;6%;1,38526449
Lundi;11/09/2023;20230911;16:30:00;Help Desk;5%;1,246980644
Lundi;11/09/2023;20230911;17:00:00;Help Desk;5%;1,080797426
Lundi;11/09/2023;20230911;17:30:00;Help Desk;4%;1,000738358
Lundi;11/09/2023;20230911;18:00:00;Help Desk;3%;0,794525605
Lundi;11/09/2023;20230911;18:30:00;Help Desk;2%;0,498549655
Lundi;11/09/2023;20230911;19:00:00;Help Desk;1%;0,223194979
Lundi;11/09/2023;20230911;19:30:00;Help Desk;0%;0,08612415
Lundi;11/09/2023;20230911;20:00:00;Help Desk;0%;0,013343178
Lundi;11/09/2023;20230911;20:30:00;Help Desk;0%;0,006065081
Lundi;11/09/2023;20230911;21:00:00;Help Desk;0%;0
Lundi;11/09/2023;20230911;21:30:00;Help Desk;0%;0
Mardi;12/09/2023;20230912;08:00:00;HLB;0%;0,342205323
Mardi;12/09/2023;20230912;08:30:00;HLB;0%;0,595139693
Mardi;12/09/2023;20230912;09:00:00;HLB;1%;4,285005786
Mardi;12/09/2023;20230912;09:30:00;HLB;5%;19,10398413
Mardi;12/09/2023;20230912;10:00:00;HLB;9%;32,97073897
Mardi;12/09/2023;20230912;10:30:00;HLB;8%;28,65597619
Mardi;12/09/2023;20230912;11:00:00;HLB;7%;25,75467019
Mardi;12/09/2023;20230912;11:30:00;HLB;6%;22,4516449
Mardi;12/09/2023;20230912;12:00:00;HLB;4%;12,9591668
Mardi;12/09/2023;20230912;12:30:00;HLB;3%;9,090758803
Mardi;12/09/2023;20230912;13:00:00;HLB;2%;6,75483551
Mardi;12/09/2023;20230912;13:30:00;HLB;3%;9,849561911
Mardi;12/09/2023;20230912;14:00:00;HLB;7%;24,20730699
Mardi;12/09/2023;20230912;14:30:00;HLB;7%;23,89485865
Mardi;12/09/2023;20230912;15:00:00;HLB;6%;22,60042982
Mardi;12/09/2023;20230912;15:30:00;HLB;6%;22,58555133
Mardi;12/09/2023;20230912;16:00:00;HLB;6%;21,4845429
Mardi;12/09/2023;20230912;16:30:00;HLB;5%;19,07422714
Mardi;12/09/2023;20230912;17:00:00;HLB;5%;16,67878988
Mardi;12/09/2023;20230912;17:30:00;HLB;4%;15,59265994
Mardi;12/09/2023;20230912;18:00:00;HLB;3%;11,0249628
Mardi;12/09/2023;20230912;18:30:00;HLB;2%;5,757976525
Mardi;12/09/2023;20230912;19:00:00;HLB;1%;2,782278062
Mardi;12/09/2023;20230912;19:30:00;HLB;0%;1,011737477
Mardi;12/09/2023;20230912;20:00:00;HLB;0%;0,371962308
Mardi;12/09/2023;20230912;20:30:00;HLB;0%;0,119027939
Mardi;12/09/2023;20230912;21:00:00;HLB;0%;0
Mardi;12/09/2023;20230912;21:30:00;HLB;0%;0
Mardi;12/09/2023;20230912;08:00:00;Help Desk;0%;0,018060837
Mardi;12/09/2023;20230912;08:30:00;Help Desk;0%;0,03141015
Mardi;12/09/2023;20230912;09:00:00;Help Desk;1%;0,226153083
Mardi;12/09/2023;20230912;09:30:00;Help Desk;5%;1,008265829
Mardi;12/09/2023;20230912;10:00:00;Help Desk;9%;1,740122334
Mardi;12/09/2023;20230912;10:30:00;Help Desk;8%;1,512398744
Mardi;12/09/2023;20230912;11:00:00;Help Desk;7%;1,35927426
Mardi;12/09/2023;20230912;11:30:00;Help Desk;6%;1,184947925
Mardi;12/09/2023;20230912;12:00:00;Help Desk;4%;0,683956026
Mardi;12/09/2023;20230912;12:30:00;Help Desk;3%;0,479790048
Mardi;12/09/2023;20230912;13:00:00;Help Desk;2%;0,356505207
Mardi;12/09/2023;20230912;13:30:00;Help Desk;3%;0,51983799
Mardi;12/09/2023;20230912;14:00:00;Help Desk;7%;1,277607869
Mardi;12/09/2023;20230912;14:30:00;Help Desk;7%;1,26111754
Mardi;12/09/2023;20230912;15:00:00;Help Desk;6%;1,192800463
Mardi;12/09/2023;20230912;15:30:00;Help Desk;6%;1,192015209
Mardi;12/09/2023;20230912;16:00:00;Help Desk;6%;1,133906431
Mardi;12/09/2023;20230912;16:30:00;Help Desk;5%;1,006695322
