Date_Format_1;Appels_traites;Capacitaire;Chorus;Commande;Courts;DUREE;Den_Satisfaction_Decouverte;Duree_dispo_CC;Duree_log_face_au_client_hors_attente;Duree_log_total;Duree_retrait_formation;Duree_retrait_management;Duree_retrait_pause;Etoile_1;Etoile_2;Etoile_3;Etoile_4;Etoile_5;H_ABS_ABS;H_PLA_ABS;H_REA_ABS;Hagrid;Happy;NbCas;NbScript;NbreAppelTraite;NbreTransfertsAccompAveug;Nbre_Tracage_ND;Presentes;Prevision;Reit1J;Reit1h;Reit7J;Reit7J_7;Satisfaction_Decouverte;Traites;exploitables;exploitables_7;exploitables_Tracage;Datation;Jour;Mois;Semaine;Annee;Semaine_Format_2;Trimestre
20230625,0;0,0;0,0;0,0;0,0;0,0;0,0;72,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;5,0;3,0;11,0;56,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,0;0,0;0,0;0,0;0,0;25/06/2023;Dimanche;Juin;S25;2023;2023-Sem25;2023 - T2
20230626,0;4480,0;4586,001137;2,0;4730,0;22,0;454980,0;73,0;2213748,9239;2518817,5787;5247678,5022;19,0;78530,0;377008,0;10,0;1,0;0,0;9,0;60,0;403,2329;1997,0;1593,7671;8,0;60,0;284,0;99,0;4475,0;531,0;0,0;4548,0;5255,555555555556;435,0;177,0;948,0;948,0;43,0;4476,0;4289,0;4289,0;4289,0;26/06/2023;Lundi;Juin;S26;2023;2023-Sem26;2023 - T2
20230627,0;3809,0;4480,018408;0,0;4107,0;17,0;373740,0;30,0;1055587,5425;2031537,663;3473540,2042;17,0;102046,0;239080,0;0,0;2,0;2,0;2,0;29,0;435,9336;1513,0;1077,0664;8,0;36,0;188,0;54,0;3803,0;442,0;0,0;3923,0;4563,333333333334;319,0;152,0;740,0;740,0;17,0;3804,0;3660,0;3660,0;3660,0;27/06/2023;Mardi;Juin;S26;2023;2023-Sem26;2023 - T2
20230628,0;4732,0;4631,817578;0,0;4222,0;22,0;321900,0;70,0;468718,445;2533341,9478;3323727,3894;2,0;32410,0;226281,0;9,0;2,0;3,0;7,0;56,0;472,2166;1489,0;1016,7834;3,0;55,0;277,0;67,0;4729,0;476,0;0,0;5054,0;4691,111111111111;404,0;192,0;930,0;930,0;37,0;4731,0;4558,0;4558,0;4558,0;28/06/2023;Mercredi;Juin;S26;2023;2023-Sem26;2023 - T2
20230629,0;3618,0;4064,646117;0,0;3834,0;16,0;375000,0;67,0;771659,2739;1896504,51;3004957,7791999998;11,0;24900,0;242316,0;10,0;0,0;6,0;8,0;53,0;690,3332;1613,0;922,6668;5,0;43,0;194,0;54,0;3618,0;373,0;0,0;3791,0;4260,0;337,0;151,0;770,0;770,0;36,0;3618,0;3482,0;3482,0;3482,0;29/06/2023;Jeudi;Juin;S26;2023;2023-Sem26;2023 - T2
20230630,0;4372,0;4006,717669;0,0;3885,0;23,0;251580,0;58,0;178299,1365;2300361,0221;2771440,1563;3,0;18475,0;208331,0;4,0;2,0;5,0;5,0;48,0;493,1333;1331,0;837,8667;3,0;35,0;236,0;78,0;4369,0;506,0;0,0;4638,0;4316,666666666667;404,0;198,0;938,0;938,0;25,0;4372,0;4206,0;4206,0;4206,0;30/06/2023;Vendredi;Juin;S26;2023;2023-Sem26;2023 - T2
20230701,0;2502,0;2536,783295;0,0;2290,0;19,0;137940,0;46,0;567054,4306;1353540,6785;2130345,1102;55,0;10997,0;157601,0;2,0;2,0;3,0;9,0;42,0;399,2003;1016,0;616,7997;1,0;18,0;142,0;31,0;2501,0;350,0;1289,0;2563,0;2544,4444444444443;170,0;101,0;502,0;502,0;21,0;2501,0;2392,0;2392,0;2392,0;01/07/2023;Samedi;Juillet;S26;2023;2023-Sem26;2023 - T3
20230702,0;0,0;0,0;0,0;0,0;0,0;0,0;75,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;5,0;3,0;13,0;60,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;38,0;0,0;0,0;0,0;0,0;02/07/2023;Dimanche;Juillet;S26;2023;2023-Sem26;2023 - T3
20230703,0;5640,0;5357,023762;1,0;4704,0;28,0;510180,0;68,0;951916,8427;3054210,0897;4523172,9284;68,0;99893,0;332372,0;11,0;4,0;4,0;10,0;47,0;453,9167;1865,0;1411,0833;9,0;66,0;375,0;110,0;5640,0;635,0;3179,0;5799,0;5226,666666666667;540,0;232,0;1153,0;1153,0;35,0;5640,0;5420,0;5420,0;5420,0;03/07/2023;Lundi;Juillet;S27;2023;2023-Sem27;2023 - T3
20230704,0;4879,0;4914,098566;3,0;4084,0;25,0;308520,0;38,0;558427,8709;2727765,6231;3694672,4865;354,0;62496,0;275236,0;4,0;2,0;1,0;7,0;32,0;380,1163;1514,0;1133,8837;5,0;51,0;266,0;109,0;4874,0;446,0;2800,0;5245,0;4537,777777777778;385,0;178,0;908,0;908,0;21,0;4875,0;4725,0;4725,0;4725,0;04/07/2023;Mardi;Juillet;S27;2023;2023-Sem27;2023 - T3
20230705,0;5593,0;5101,761905;3,0;4193,0;31,0;409560,0;64,0;286920,4583;3205513,7381;3937773,1996;130,0;47050,0;306467,0;6,0;2,0;7,0;8,0;54,0;330,7831;1545,5;1214,7169;3,0;78,0;330,0;163,0;5583,0;506,0;3157,0;6040,0;4658,888888888889;469,0;190,0;1074,0;1074,0;34,0;5585,0;5392,0;5392,0;5392,0;05/07/2023;Mercredi;Juillet;S27;2023;2023-Sem27;2023 - T3
20230706,0;4149,0;4496,402761;7,0;3808,0;20,0;260760,0;86,0;1030536,4778;2394547,2047;3838575,6845;1494,0;73698,0;268402,0;7,0;1,0;2,0;14,0;71,0;404,5165;1550,5;1145,9835;10,0;52,0;223,0;96,0;4149,0;350,0;2312,0;5142,0;4231,111111111111;349,0;135,0;830,0;830,0;43,0;4167,0;3986,0;3986,0;3986,0;06/07/2023;Jeudi;Juillet;S27;2023;2023-Sem27;2023 - T3
20230707,0;4659,0;4414,339993;2,0;3855,0;27,0;304620,0;79,0;481891,359;2744401,5981;3634739,9626;571,0;78861,0;262496,0;8,0;0,0;5,0;8,0;66,0;374,8669;1489,0;1114,1331;12,0;61,0;265,0;152,0;4654,0;358,0;2527,0;4894,0;4283,333333333334;346,0;165,0;843,0;843,0;46,0;4655,0;4457,0;4457,0;4457,0;07/07/2023;Vendredi;Juillet;S27;2023;2023-Sem27;2023 - T3
20230708,0;2486,0;2794,862248;0,0;2400,0;13,0;155580,0;98,0;678455,2006;1459060,5314;2347368,7309;6,0;10085,0;163935,0;12,0;0,0;2,0;12,0;82,0;332,15;1045,0;712,85;3,0;30,0;157,0;83,0;2486,0;214,0;1384,0;2615,0;2666,666666666667;163,0;101,0;491,0;491,0;58,0;2486,0;2391,0;2391,0;2391,0;08/07/2023;Samedi;Juillet;S27;2023;2023-Sem27;2023 - T3
20230709,0;0,0;0,0;0,0;0,0;0,0;0,0;93,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;3,0;3,0;9,0;79,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;49,0;0,0;0,0;0,0;0,0;09/07/2023;Dimanche;Juillet;S27;2023;2023-Sem27;2023 - T3
20230710,0;5348,0;6555,315934;2,0;5330,0;22,0;624720,0;103,0;1038767,6036;3105210,053;4678461,8762;197,0;105693,0;342624,0;8,0;4,0;2,0;15,0;87,0;356,7829;1864,0;1507,2171;13,0;66,0;329,0;180,0;5344,0;320,0;2919,0;5433,0;5922,222222222223;527,0;231,0;1092,0;1092,0;62,0;5347,0;5132,0;5132,0;5132,0;10/07/2023;Lundi;Juillet;S28;2023;2023-Sem28;2023 - T3
20230711,0;4629,0;6341,757898;6,0;4499,0;26,0;296700,0;39,0;1515914,7767;2868272,3095;4924909,3065;98,0;122708,0;341362,0;2,0;2,0;2,0;4,0;30,0;373,8501;1837,0;1463,1499;17,0;55,0;282,0;171,0;4628,0;231,0;2510,0;4680,0;4998,888888888889;361,0;150,0;752,0;752,0;17,0;4629,0;4450,0;4450,0;4450,0;11/07/2023;Mardi;Juillet;S28;2023;2023-Sem28;2023 - T3
20230712,0;5500,0;6553,733282;0,0;4449,0;26,0;422100,0;99,0;802600,0568;3304531,6926;4669707,7465;18,0;122394,0;339855,0;5,0;1,0;3,0;8,0;89,0;389,1829;1856,0;1466,8171;12,0;60,0;316,0;197,0;5500,0;252,0;3042,0;5803,0;4943,333333333334;474,0;202,0;980,0;980,0;56,0;5498,0;5283,0;5283,0;5283,0;12/07/2023;Mercredi;Juillet;S28;2023;2023-Sem28;2023 - T3
20230713,0;4748,0;5748,729239;1,0;3975,0;18,0;302940,0;96,0;1066708,1232;2968885,1417;4678499,9274;194,0;161454,0;356217,0;5,0;2,0;1,0;12,0;85,0;367,2169;1813,0;1445,7831;21,0;70,0;261,0;170,0;4743,0;215,0;2653,0;5063,0;4416,666666666667;290,0;159,0;844,0;844,0;62,0;4744,0;4564,0;4564,0;4564,0;13/07/2023;Jeudi;Juillet;S28;2023;2023-Sem28;2023 - T3
20230714,0;0,0;0,0;0,0;0,0;0,0;0,0;69,0;1581,5555;213,5555;2102,1111;0,0;0,0;0,0;4,0;1,0;0,0;6,0;66,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,0;0,0;0,0;0,0;0,0;14/07/2023;Vendredi;Juillet;S28;2023;2023-Sem28;2023 - T3
20230715,0;2867,0;3621,202623;0,0;2547,0;18,0;209100,0;97,0;1022913,0141;1792348,8356;3118137,5126;5,0;37052,0;222925,0;7,0;4,0;2,0;7,0;87,0;398,0504;1355,5;957,4496;5,0;32,0;249,0;168,0;2865,0;156,0;1561,0;3195,0;2830,0;185,0;102,0;648,0;648,0;59,0;2866,0;2728,0;2728,0;2728,0;15/07/2023;Samedi;Juillet;S28;2023;2023-Sem28;2023 - T3
20230716,0;0,0;0,0;0,0;0,0;0,0;0,0;42,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;0,0;10,0;38,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,0;0,0;0,0;0,0;0,0;16/07/2023;Dimanche;Juillet;S28;2023;2023-Sem28;2023 - T3
20230717,0;6251,0;5370,63283;0,0;4952,0;35,0;384180,0;81,0;382499,175;3712916,3479;4613960,7164;150,0;88841,0;331744,0;4,0;0,0;5,0;16,0;64,0;352,3664;1829,0;1476,6336;5,0;56,0;349,0;225,0;6249,0;276,0;3403,0;7138,0;5502,222222222223;595,0;234,0;1314,0;1314,0;45,0;6251,0;5993,0;5993,0;5993,0;17/07/2023;Lundi;Juillet;S29;2023;2023-Sem29;2023 - T3
20230718,0;5065,0;5245,34521;4,0;4298,0;29,0;267420,0;51,0;498718,5155;3173263,6231;4144096,583;1268,0;65817,0;312398,0;9,0;1,0;1,0;7,0;44,0;280,48359999999997;1559,0;1278,5164;14,0;59,0;251,0;206,0;5062,0;225,0;2772,0;5209,0;4775,555555555556;434,0;185,0;984,0;984,0;26,0;5064,0;4874,0;4874,0;4874,0;18/07/2023;Mardi;Juillet;S29;2023;2023-Sem29;2023 - T3
20230719,0;5235,0;5445,658448;0,0;4417,0;23,0;236700,0;64,0;356436,1588;3219029,9783;4087696,3678;215,0;100965,0;306765,0;5,0;3,0;3,0;11,0;48,0;319,3;1588,0;1268,7;12,0;53,0;289,0;211,0;5229,0;243,0;2931,0;5604,0;4907,777777777778;460,0;194,0;1037,0;1037,0;33,0;5230,0;5044,0;5044,0;5044,0;19/07/2023;Mercredi;Juillet;S29;2023;2023-Sem29;2023 - T3
20230720,0;4682,0;4818,964176;2,0;4010,0;20,0;265920,0;65,0;475822,2146;2951122,7739;3897835,6546;9,0;87749,0;301082,0;5,0;5,0;5,0;7,0;52,0;313,2499;1526,0;1212,7501;18,0;75,0;270,0;195,0;4682,0;196,0;2538,0;4845,0;4455,555555555556;353,0;150,0;873,0;873,0;30,0;4682,0;4487,0;4487,0;4487,0;20/07/2023;Jeudi;Juillet;S29;2023;2023-Sem29;2023 - T3
20230721,0;5568,0;4684,354951;6,0;4058,0;34,0;267240,0;88,0;90062,0842;3323541,2841;3886592,2505;670,0;59954,0;298892,0;2,0;3,0;4,0;8,0;83,0;302,05;1470,0;1167,95;22,0;52,0;320,0;227,0;5560,0;214,0;3119,0;6286,0;4508,888888888889;379,0;168,0;990,0;990,0;42,0;5562,0;5378,0;5378,0;5378,0;21/07/2023;Vendredi;Juillet;S29;2023;2023-Sem29;2023 - T3
20230722,0;2817,0;2965,817502;3,0;2529,0;15,0;160440,0;82,0;423462,6586;1749837,395;2440938,4984;231,0;27590,0;194526,0;9,0;1,0;5,0;16,0;63,0;274,5498;1003,0;728,4502;9,0;45,0;218,0;162,0;2815,0;139,0;1541,0;2923,0;2810,0;177,0;105,0;632,0;632,0;42,0;2817,0;2669,0;2669,0;2669,0;22/07/2023;Samedi;Juillet;S29;2023;2023-Sem29;2023 - T3
20230723,0;0,0;0,0;0,0;0,0;0,0;0,0;94,0;1414,3334;108,7777;1832,6665;0,0;0,0;0,0;8,0;0,0;3,0;11,0;84,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;59,0;0,0;0,0;0,0;0,0;23/07/2023;Dimanche;Juillet;S29;2023;2023-Sem29;2023 - T3
20230724,0;5737,0;5274,132171;2,0;5012,0;36,0;357540,0;110,0;405562,5709;3517414,2377;4489642,5848;174,0;100918,0;352356,0;8,0;4,0;3,0;13,0;93,0;390,0505;1800,0;1409,9495;23,0;72,0;417,0;300,0;5735,0;283,0;3167,0;5943,0;5568,888888888889;545,0;236,0;1200,0;1200,0;68,0;5735,0;5516,0;5516,0;5516,0;24/07/2023;Lundi;Juillet;S30;2023;2023-Sem30;2023 - T3
20230725,0;4828,0;5150,703312;4,0;4353,0;15,0;328920,0;36,0;332814,4147;2991271,1713;3847807,4758;196,0;154464,0;293373,0;2,0;1,0;4,0;7,0;28,0;297,5506;1524,5;1226,9494;9,0;58,0;388,0;307,0;4828,0;242,0;2595,0;5286,0;4836,666666666667;412,0;185,0;917,0;917,0;18,0;4828,0;4660,0;4660,0;4660,0;25/07/2023;Mardi;Juillet;S30;2023;2023-Sem30;2023 - T3
20230726,0;5279,0;5347,402293;4,0;4470,0;19,0;305580,0;100,0;200140,5251;3391236,8568;4125423,3797;93,0;107482,0;326803,0;7,0;2,0;3,0;16,0;91,0;245,3495;1541,0;1295,6505;13,0;77,0;338,0;267,0;5278,0;241,0;2965,0;5633,0;4966,666666666667;419,0;169,0;1005,0;1005,0;60,0;5278,0;5074,0;5074,0;5074,0;26/07/2023;Mercredi;Juillet;S30;2023;2023-Sem30;2023 - T3
20230727,0;4721,0;4709,720944;3,0;4059,0;12,0;270720,0;84,0;272816,3343;3056048,0129;3838753,129;10,0;106766,0;305845,0;9,0;2,0;6,0;12,0;67,0;296,1338;1474,5;1178,3662;13,0;63,0;358,0;321,0;4719,0;216,0;2576,0;5061,0;4510,0;382,0;165,0;853,0;853,0;48,0;4719,0;4551,0;4551,0;4551,0;27/07/2023;Jeudi;Juillet;S30;2023;2023-Sem30;2023 - T3
20230728,0;4543,0;4642,599031;0,0;4107,0;23,0;177720,0;78,0;164830,8822;2977131,439;3603626,9873;226,0;72673,0;282366,0;6,0;3,0;4,0;9,0;71,0;343,5003;1419,0;1075,4997;19,0;45,0;406,0;357,0;4541,0;227,0;2474,0;4863,0;4563,333333333334;373,0;167,0;946,0;946,0;44,0;4543,0;4395,0;4395,0;4395,0;28/07/2023;Vendredi;Juillet;S30;2023;2023-Sem30;2023 - T3
20230729,0;3051,0;2939,380471;0,0;2559,0;13,0;143040,0;100,0;250653,2463;1897283,931;2421748,5127;4,0;29325,0;189776,0;4,0;2,0;2,0;16,0;92,0;268,6333;993,0;724,3667;7,0;20,0;261,0;209,0;3049,0;149,0;1658,0;3376,0;2843,3333333333335;195,0;126,0;618,0;618,0;60,0;3050,0;2953,0;2953,0;2953,0;29/07/2023;Samedi;Juillet;S30;2023;2023-Sem30;2023 - T3
20230730,0;0,0;0,0;0,0;0,0;0,0;0,0;78,0;1968,1112;88,7777;2400,8889;0,0;0,0;0,0;7,0;2,0;5,0;8,0;67,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;52,0;0,0;0,0;0,0;0,0;30/07/2023;Dimanche;Juillet;S30;2023;2023-Sem30;2023 - T3
20230731,0;5755,0;5227,119029;1,0;5015,0;28,0;413400,0;98,0;113290,3608;3657205,4071;4295117,7659;20,0;87822,0;336226,0;7,0;2,0;1,0;14,0;87,0;453,1671;1800,0;1346,8328999999999;17,0;75,0;613,0;535,0;5755,0;294,0;2986,0;6539,0;5572,222222222223;503,0;222,0;1118,0;1118,0;57,0;5755,0;5577,0;5577,0;5577,0;31/07/2023;Lundi;Juillet;S31;2023;2023-Sem31;2023 - T3
20230801,0;5083,0;5102,169005;1,0;4186,0;28,0;254400,0;61,0;155211,7712;3236895,4227;3893656,5302;197,0;91327,0;316764,0;2,0;2,0;1,0;6,0;58,0;315,0501;1530,0;1214,9499;24,0;65,0;292,0;247,0;5082,0;268,0;2834,0;5376,0;4651,111111111111;415,0;191,0;957,0;957,0;38,0;5083,0;4935,0;4935,0;4935,0;01/08/2023;Mardi;Août;S31;2023;2023-Sem31;2023 - T3
20230802,0;4686,0;5297,014521;4,0;4286,0;29,0;220740,0;71,0;227665,0005;3086886,603;3760402,6023;276,0;72360,0;285124,0;3,0;3,0;4,0;11,0;55,0;328,3;1496,0;1167,7;23,0;85,0;273,0;222,0;4684,0;228,0;2520,0;4942,0;4762,222222222223;408,0;177,0;886,0;886,0;39,0;4685,0;4526,0;4526,0;4526,0;02/08/2023;Mercredi;Août;S31;2023;2023-Sem31;2023 - T3
20230803,0;4089,0;4645,066787;3,0;3900,0;31,0;212280,0;81,0;502366,4418;2660893,1553;3664813,5982;42439,0;113186,0;275672,0;8,0;3,0;1,0;10,0;75,0;259,9501;1398,0;1138,0499;21,0;69,0;234,0;193,0;4087,0;220,0;2192,0;4197,0;4333,333333333334;363,0;148,0;811,0;811,0;42,0;4089,0;3942,0;3942,0;3942,0;03/08/2023;Jeudi;Août;S31;2023;2023-Sem31;2023 - T3
20230804,0;4605,0;4578,86631;1,0;3941,0;20,0;203160,0;74,0;196188,5442;2962883,6355;3553220,181;32,0;48541,0;271987,0;7,0;1,0;0,0;14,0;60,0;256,1497;1349,0;1092,8503;14,0;62,0;229,0;185,0;4604,0;240,0;2486,0;5213,0;4378,888888888889;384,0;170,0;930,0;930,0;39,0;4604,0;4462,0;4462,0;4462,0;04/08/2023;Vendredi;Août;S31;2023;2023-Sem31;2023 - T3
20230805,0;2979,0;2899,029212;4,0;2459,0;16,0;98580,0;63,0;336762,6671;1897878,0032;2497007,6658;197,0;25628,0;191172,0;8,0;1,0;4,0;15,0;49,0;250,5999;1015,0;764,4001;9,0;27,0;198,0;181,0;2979,0;149,0;1687,0;3216,0;2732,222222222222;194,0;122,0;579,0;579,0;38,0;2979,0;2882,0;2882,0;2882,0;05/08/2023;Samedi;Août;S31;2023;2023-Sem31;2023 - T3
20230806,0;0,0;0,0;0,0;0,0;0,0;0,0;80,0;1743,4443;109,2222;2189,6665;0,0;0,0;0,0;3,0;1,0;0,0;7,0;83,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;51,0;0,0;0,0;0,0;0,0;06/08/2023;Dimanche;Août;S31;2023;2023-Sem31;2023 - T3
20230807,0;5462,0;5155,362129;5,0;4803,0;24,0;323580,0;92,0;231112,7967;3529209,0159;4270277,2496;205,0;89171,0;318210,0;3,0;1,0;1,0;9,0;86,0;382,2663;1811,0;1428,7337;30,0;92,0;326,0;261,0;4521,0;257,0;2449,0;5954,0;5336,666666666667;383,0;149,0;882,0;882,0;55,0;5461,0;4348,0;4348,0;4348,0;07/08/2023;Lundi;Août;S32;2023;2023-Sem32;2023 - T3
20230808,0;4508,0;4985,686669;4,0;4173,0;17,0;252120,0;36,0;374969,2355;2883193,4678;3751163,2147;19495,0;116228,0;278737,0;2,0;1,0;1,0;10,0;30,0;345,0668;1612,0;1266,9332;17,0;64,0;296,0;275,0;4508,0;220,0;2426,0;4631,0;4636,666666666667;378,0;155,0;830,0;830,0;24,0;4508,0;4348,0;4348,0;4348,0;08/08/2023;Mardi;Août;S32;2023;2023-Sem32;2023 - T3
20230809,0;4835,0;5153,409371;7,0;4274,0;16,0;270000,0;75,0;268332,1925;3073032,4802;3905646,9547;7236,0;147299,0;310151,0;3,0;3,0;3,0;10,0;66,0;324,2667;1584,0;1259,7333;20,0;57,0;294,0;236,0;4829,0;250,0;2679,0;4936,0;4748,888888888889;381,0;150,0;820,0;820,0;43,0;4831,0;4676,0;4676,0;4676,0;09/08/2023;Mercredi;Août;S32;2023;2023-Sem32;2023 - T3
20230810,0;4035,0;4538,053009;3,0;3891,0;15,0;203460,0;81,0;719107,0232;2558606,5632;3805666,5261;13287,0;126332,0;297488,0;3,0;1,0;1,0;14,0;73,0;292,0001;1523,0;1230,9999;23,0;75,0;237,0;204,0;4033,0;197,0;2269,0;4073,0;4323,333333333334;337,0;121,0;727,0;727,0;51,0;4035,0;3878,0;3878,0;3878,0;10/08/2023;Jeudi;Août;S32;2023;2023-Sem32;2023 - T3
20230811,0;4575,0;4473,37767;5,0;3927,0;23,0;193620,0;73,0;394916,3144;2783047,8773;3627423,3561;1076,0;66790,0;292852,0;2,0;1,0;3,0;6,0;68,0;234,5502;1383,5;1148,9498;16,0;54,0;279,0;244,0;4573,0;249,0;2526,0;4667,0;4363,333333333334;358,0;168,0;879,0;879,0;51,0;4574,0;4394,0;4394,0;4394,0;11/08/2023;Vendredi;Août;S32;2023;2023-Sem32;2023 - T3
20230812,0;2551,0;2807,195313;6,0;2452,0;10,0;107820,0;73,0;329510,4945;1570938,9155;2167686,745;550,0;20328,0;183581,0;2,0;5,0;1,0;6,0;72,0;178,2172;821,5;643,2828;8,0;18,0;216,0;182,0;2550,0;165,0;1438,0;2621,0;2724,4444444444443;171,0;101,0;518,0;518,0;45,0;2551,0;2466,0;2466,0;2466,0;12/08/2023;Samedi;Août;S32;2023;2023-Sem32;2023 - T3
20230813,0;0,0;0,0;0,0;0,0;0,0;0,0;71,0;1889,6666;21,8889;2298,4446;0,0;0,0;0,0;5,0;1,0;2,0;12,0;56,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,0;0,0;0,0;0,0;0,0;13/08/2023;Dimanche;Août;S32;2023;2023-Sem32;2023 - T3
20230814,0;5067,0;6112,468864;8,0;4436,0;29,0;263640,0;94,0;422223,5214;3329400,6961;4282793,215;31,0;89197,0;338333,0;3,0;2,0;6,0;16,0;79,0;358,6664;1683,0;1324,3336;11,0;69,0;303,0;272,0;5064,0;292,0;2924,0;5168,0;4928,888888888889;328,0;197,0;963,0;963,0;52,0;5066,0;4883,0;4883,0;4883,0;14/08/2023;Lundi;Août;S33;2023;2023-Sem33;2023 - T3
20230815,0;0,0;0,0;0,0;0,0;0,0;3600,0;39,0;1825,4443;274,1113;2512,6665;0,0;0,0;0,0;7,0;1,0;2,0;9,0;27,0;0,0;158,0;158,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,0;0,0;0,0;0,0;0,0;15/08/2023;Mardi;Août;S33;2023;2023-Sem33;2023 - T3
20230816,0;5866,0;6192,815727;1,0;5095,0;22,0;387420,0;85,0;35599,4183;3804878,441;4311064,0758;46,0;66425,0;313099,0;11,0;1,0;5,0;13,0;67,0;352,2503;1841,0;1488,7497;19,0;76,0;362,0;322,0;5862,0;334,0;3325,0;7015,0;5661,111111111111;486,0;185,0;1131,0;1131,0;52,0;5864,0;5619,0;5619,0;5619,0;16/08/2023;Mercredi;Août;S33;2023;2023-Sem33;2023 - T3
20230817,0;4994,0;5488,327007;0,0;4191,0;20,0;416520,0;41,0;299873,8367;3204730,2037;4080684,211;40235,0;84105,0;332007,0;4,0;1,0;1,0;9,0;33,0;341,0989;1832,0;1490,9011;20,0;60,0;343,0;297,0;4993,0;247,0;2930,0;5140,0;4656,666666666667;441,0;187,0;997,0;997,0;19,0;4994,0;4825,0;4825,0;4825,0;17/08/2023;Jeudi;Août;S33;2023;2023-Sem33;2023 - T3
20230818,0;4568,0;5383,199301;5,0;4261,0;17,0;249540,0;54,0;648634,6461;2971717,1714;4138272,3739;20,0;120565,0;310037,0;6,0;5,0;1,0;7,0;38,0;360,2;1804,0;1443,8;19,0;76,0;338,0;300,0;4567,0;236,0;2861,0;4663,0;4734,444444444445;355,0;171,0;883,0;883,0;25,0;4568,0;4415,0;4415,0;4415,0;18/08/2023;Vendredi;Août;S33;2023;2023-Sem33;2023 - T3
20230819,0;2710,0;3408,278594;3,0;2635,0;8,0;187920,0;92,0;856203,0523;1781199,7485;2953175,4671;9,0;41353,0;217239,0;9,0;4,0;1,0;8,0;80,0;338,7333;1307,0;968,2667;8,0;41,0;234,0;214,0;2708,0;164,0;1733,0;2796,0;2927,777777777778;157,0;92,0;548,0;548,0;49,0;2710,0;2604,0;2604,0;2604,0;19/08/2023;Samedi;Août;S33;2023;2023-Sem33;2023 - T3
20230820,0;0,0;0,0;0,0;0,0;0,0;0,0;88,0;0,0;0,0;0,0;0,0;0,0;0,0;12,0;1,0;3,0;15,0;75,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;48,0;0,0;0,0;0,0;0,0;20/08/2023;Dimanche;Août;S33;2023;2023-Sem33;2023 - T3
20230821,0;5725,0;4949,988932;3,0;4839,0;25,0;276480,0;89,0;56221,7233;3653876,1514;4286892,3802;110481,0;63619,0;315778,0;3,0;3,0;4,0;11,0;81,0;347,0332;1758,0;1410,9668;14,0;59,0;369,0;332,0;5722,0;275,0;3635,0;6775,0;5376,666666666667;456,0;192,0;1027,0;1027,0;51,0;5722,0;5522,0;5522,0;5522,0;21/08/2023;Lundi;Août;S34;2023;2023-Sem34;2023 - T3
20230822,0;4738,0;4854,64404;4,0;4206,0;14,0;207060,0;48,0;118543,82;3032897,5781;3702502,978;126675,0;53471,0;277376,0;5,0;1,0;0,0;6,0;42,0;326,1497;1691,0;1364,8503;21,0;71,0;282,0;252,0;4738,0;235,0;2987,0;5156,0;4673,333333333334;373,0;176,0;894,0;894,0;25,0;4738,0;4562,0;4562,0;4562,0;22/08/2023;Mardi;Août;S34;2023;2023-Sem34;2023 - T3
20230823,0;4352,0;5017,362387;2,0;4304,0;20,0;223800,0;118,0;272079,8334;2900771,4165;3759068,971;93999,0;133075,0;275528,0;11,0;3,0;5,0;11,0;96,0;316,8832;1685,0;1368,1168;20,0;94,0;269,0;229,0;4351,0;246,0;2795,0;4621,0;4782,222222222223;367,0;149,0;813,0;813,0;66,0;4351,0;4209,0;4209,0;4209,0;23/08/2023;Mercredi;Août;S34;2023;2023-Sem34;2023 - T3
